id_comentario	comentario	rotulo
UgxzD9-vswyHGvDfr7x4AaABAg	raca de covardes esses policias sao covardes isso sim e a realidade	-1
Ugw6gP3oqzkeqQoRpi54AaABAg.9N0OcU0_Pnw9N3EQ_xDGED	wbortolini para de ser burro mano vcs acha que eles so mataram bandido  24 bandido  mano pros policias so de tu ser negro ter tatuagem ou uma camisa de time tu ja e bandido precisa portar fuzil nao  esses cr nao odeia bandido eles odeiam pobre favelado	-1
UgxJbwehs-T8YbnGBhJ4AaABAg.9N19M4UeJiv9N1fkDFAfZ6	guerra inutil e eterna que so deixa mortos tanto criminosos como policiais e familias inocentes so fortes investimentos na educacao e a regulamentacao e uso controlado de algumas drogas vai acabar com essa guerra infinita	-1
UgxU8KfJ0504j8erOWt4AaABAg	e assim que a pm ta agindo judas toda vida	-1
UgykXJH_xxIycYt4iuh4AaABAg	guerra inutil e eterna que so deixa mortos tanto criminosos como policiais e familias inocentes so fortes investimentos na educacao e a regulamentacao e uso controlado de algumas drogas vai acabar com essa guerra infinita	-1
Ugxn8lwekeITtzw5yjV4AaABAg.9N0BXV-xuPe9N3B2XtFuGh	no direito nao se pode aceitar que da propria torpeza se extraia beneficios   a lei existe por um motivo os procedimentos administrativos existem por uma razao o uso escalonado da forca nao e uma escolha e uma obrigacao  dos eventuais excessos de legitima defesa devem responder criminal civil e administrativamente os responsaveis   a despeito da dura realidade do policial cariocafluminense nao se pode construir um estado democratico de direito serio passando a mao em ilegalidades por parte daqueles que deveriam ser os primeiros a ter zelo pelas leis   eventuais abusos devem ser investigados e os responsaveis policiais ou nao devem ser punidos   dura lex sed lex	-1
UgxqT3uW9xtdl8Ynopl4AaABAg	policia corrupta e assassina	-1
UgxzoOLtbTIs1wwlI5N4AaABAg	corretissimo foram executados de forma covardes e sem coracao quando se era apenas moleques iludidos sem preparo algum e de acordo com as filmagem do globo cop estavam todos encurralados foi um ato desesperado da policia onde o resultado parece ser satisfatorio e ainda mao se sabe quantos inocentes foram de ralo nesta   chacina 	-1
Ugx8E_Saqi-OpG7doNV4AaABAg	sim  e triste pessoas morrerem por bala perdida tenho certeza que nenhum policial e culpado  mas as familias tbm n sao  infelizmente  este e o nosso brasil  saia justa	-1
UgzzEz8LtCyRFzMDoA14AaABAg	espero que haja prisao e punicao de todos os responsaveis por essa chacina a comunidade pobre do rio que vergonha brasil	-1
Ugwqgyt82KwK4kj3p2t4AaABAg	exterminio do povo pobre  o estado abandona e mata o jovem	-1
UgyMqdLoi5ETPF1hURd4AaABAg	cenas de guerra no brasil q horror	-1
Ugxk3kiYtM1_WDrMauJ4AaABAg	problema e que ninguem quer solucionar so matar achando que resolve favela onde foi retirado os traficante encheu de milicia que extorque ainda mais a populacao quem se fode nessa bagaca toda e so o povo e ninguem mais	-1
Ugx27r1eqqCjmVpdSAJ4AaABAg.9N210aotQ3S9N2obicZv3T	nao vejo como ato de coragem mas de covardia corruptos assassinos aplaudidos por canalhas	-1
UgyIsBvgIQK7BV1PBfh4AaABAg.9N0mTm7bBb-9N3QSw2jPEG	edclecio micael gente que acha que execucao e certo nao e gente	-1
UgyYV-SbLZfN3xj11Rl4AaABAg	policia assassina      nojo	-1
UgxGWsSvjoXB6_MrFFh4AaABAg.9N0VODKBF2w9N0Y0S3fu8M	um monte de criancas familias idosos moram la a policia nao pode simplesmente entrar atirando isso e desumano nao ha inteligencia nenhuma nisso e o trafico continuara existindo	-1
Ugwvnzsvkr-f86j9e9V4AaABAg.9N0JHGJm_NF9N1-DKx11Ed	essas operacoes existem desde os anos 90 e o crime so aumenta essas operacoes so causam mais odio e crime o governo investe milhoes em operacoes e nas favelas n tem nenhuma instituicao de estudos lazer e esportes nenhuma quadra de futebol tem morrem 1 milhoes naecem 2 milhoes mata pioes e mole so vou aplaudir quando matar os chefoes das favelas e do crime	-1
UgwX6iAwZ9pnAaAO3194AaABAg.9N5xs-W-vZ59N9JKD4xJnh	mdelas edits ahh entao propor que uma parcela consideravel da populacao seja massacrada nao e fascismo eu realmente nao consigo entender o proposito de sair matando pessoas como se a gente tivesse no iraque esperando que familiares e amigos nao vao se revoltar contra o estado e ocupar o mesmo lugar que os anteriores	-1
Ugy56dk4WiI5gh_QcIl4AaABAg	e preciso investigar essas mortes ou vamos acreditar que todas essas mortes eram de criminosos armados precisamos entender a realidade do rio de janeiro onde a milicia braco ilegal de militares e exmilitares criminosos disputa territorios com grupos criminosos de traficantes	-1
UgxOtSFLABZGaOh41DR4AaABAg.9N0RnaWssHx9N10Qvqn_cq	leonardo ramos tem video de um rendido deitado no chao e sendo executado	-1
UgyBD0Zq2kSDOGfmIil4AaABAg	nunca simpatizei  com a policia os hipocritas aqui babam o ovo deles como se fossem santos tenho parentes q trabalham nesse mundo e deus me livre e se matam cachorro na bala sem pensar 2x matam qq um	-1
Ugw_iMbcp-P7omVnSM54AaABAg	ja dizia o coronel do filme tropa de elite o policial nao puxou esse gatilho sozinho stf politicos tambem tem culpa	-1
UgyGLvNGX9YmQ3F58fB4AaABAg	essa policia corrupta nunca vai admitir que errou aqueles documentos na casa dos bandidos devem ter sido forjados pela policia igual a policia forja varios crimes com pessoas que ela mata errado entao os bandidos tem documentos em maos falando que a policia vai atras deles eles vao ficar esperando a policia chegar pra prender ou matar eles claro que nao	-1
Ugwaxh6RbvGwmLiufH94AaABAg	nao quer dizer que tem antecedentes criminais pode ser por nao ter pagado fatura etc seja la o que for nao quer dizer que faziam parte dessa quadrilha agora conserteza policial se protege dizendo tem antesedente para o povo acriditar que faziam parte da quadrilha sao policiais incompetentes  e as facadas nao falam porque nao sabia que agora a policia anda armanda de facas contra o trafico  eles fazem a lei com suas proprias maos	-1
Ugy6HWOJASbppizHNlx4AaABAg.9N1AJwvmSGh9N1tessBqnj	se foda  se nao e capaz de realizar a prisao entao vai ser veterinario advogado  vendedor menos policial se nao serve pra fazer o trabalho e so sabe assassinar as pessoas entao nao seja policial   pm e vagabundo e nao serve pra nada lixo de corporacao despreparada e inutil	-1
UgwDMy12HPBcg1OqjDd4AaABAg	teria q investir mais em inteligencia menos mortes e mais efetividade no controle do crime organizado mas ninguem ou poucos tem interesse em acabar com trafico ou milicia essa guerra gera lucro pra muitos lamentavel mesmo a operacao mal feita morreu um policial como a deputada disse brasil nao tem pena de morte tu nao pode simplesmente chegar e achar q alguem e suspeito e matar ne caralho	-1
UgyOpb40BQ0ErcKu9jp4AaABAg	8 inocentes confirmados executados sem passagem pela policia e bom que os filhos e irmaos deles venham ler a classe media comemorando a morte de seu pai ou irmao	-1
Ugyq_YOyEb12Ov6MpGR4AaABAg	absurdo policiais invadem as casas dos moradores q nao tem parentesco com os traficantes e os matam dentro das casas das pessoasimagina isso acontecendo na sua casa as pessoas de bem q moram nesse local ter q esta nessa guerra um absurdo facil falar     queria ver se isso fosse na sua casa  o reporter deve morar em local seguropolicia nao vai invadir a sua casa pra matar vao tentar fazer negociacao mais nao vao invadir pq pode responder por isso	-1
UgzB1nkvmAfwJOJWvWR4AaABAg.9N3hJ2tBDY69N5LuvP_xsF	coyotbr live e vc tem a bola de cristal para saber exatamente o fuzil de onde vem as balas fora que eu ja falei nao interessa de onde veio as balas o problema e que numa operacao mau planejada e sem sentido morre inocente pois nao adianta nada subir na favela para matar pe rapado se o estado contribuir para o trafico de drogas	-1
UgzGH7EBk2mrK59YXN94AaABAg	esses policiais so entram em favela pra levar sangue  e isso e por que esta proibido de ter operacao malditos	-1
Ugz3chIilH_eK80lpFt4AaABAg	e preocupante como voces tem a certeza absoluta de que os 25 mortos eram bandidos e que nao tinha familias jovens e inocentes no meio operacao no meio de uma comunidade em que sim existem pessoas ruins mas a grande maioria sao trabalhadores e familias como as nossas e que infelizmente vivem no meio dessa guerra voces na verdade tem nojo de pobre e preto e nao de bandido nao acham estranho uma operacao dessas ter apenas 2 baixas da policia e 25 suspeitos sendo que o armamento dos bandidos sao muito superiores ao da policia se fosse realmente um guerra entre policia e bandido o saldo de policias mortos seria muito maior	-1
Ugy7TshDkBQi2nPcIe54AaABAg	ativismo judiciario kkkkkk um dia depois da operacao oq vai mudar nas vidas das pessoas de forma positivae os inocentes e o policial que deixa familia a troco de uma guerra  inutilsustentada pelos carteis internacionais devido a proibicao das substancias comercializadas e aqui sustentada por politicos e grandes empresarios que lavam esse dinheiro cade os menores que nao estao no conselho tutelarou mesmo que presos amanha estarao cometendo crimes pois tem suas vidas limitadas aos currais mentais de viver a margem da sociedade o fato e que os criminosos que morreram ja foram menores ate poucos anos e onde o estado estava todos os comentarios comemorando a morte das pessoas como se fossem baratas somos coniventes apenas com bandidos de jatinhocargo publico e conta na suicabrasil de merda sociedade falida	-1
Ugy0dxFwlMk_NX4PaUV4AaABAg	ha uma questao fundamental acerca do video o rio de janeiro esta em guerra   caso seja verdadeiro teremos que resguardar o direito humanitario excepcionalmente as convencoes de genebra  protecao de civis prisioneiros e soldados feridos  caso nao esteja em guerra o estado do rj atacou a cf88 por nao proteger as garantias fundamentais dos cidadaos brasileiros alem de descumprir a adpf 635 que foi motivada pelo assassinato de joao pedro um adolescente desarmado este fuzilado pela policia em tempos de restricao de circulacao causada pela pandemia  a adpf e uma protecao constitucional que o povo utiliza quando existe ataques do estado em relacao a populacao do ponto de vista humano e revoltante ausencia de simpatia de alguns que querem normalizar o assassinato de bandidos ou de pessoas que moram na favela	-1
UgyAF5hWOBQZBUvlsiJ4AaABAg	no fim e apenas a milicia querendo dominar mais uma area no rj afinal se prender ou matar um traficante acaba surgindo dois no lugar o pessoal ainda aplaude policia despreparada e um estado  rj  dominado por milicias  que sao tao bandidos como qualquer traficante 	-1
UgxOtSFLABZGaOh41DR4AaABAg.9N0RnaWssHx9N0h_TuWyEq	elon muskgames policia disgracada entrou na favela atirando p tudo quanto e lado matou 25 pessoas 15 foi morador 	-1
UgwWLfZNvIAFJdZ-KJF4AaABAg.9N3APj2isgU9NA7Ux7ft1J	primeiro que vc nao tem certeza se o primeiro era traficamente mesmo segundo se eles humilhassem os moradores centenas de moradores da favela nao iria protestar contra a violencia policial e terceiro quem expulsa morador e atormenta a vida deles sao as milicias formadas por policiais se e pra matar bandido que mate os milicianos tambem	-1
UgyvMIx3OTd-5wlHXOJ4AaABAg.9N0eGoFcQa69N2oIzmGK2g	video aleatorio entre as 25 pessoas que morreram varias que estavam ali com certeza deviam ser inocentes pois eles nao quiseram falar quem era e nem dar detalhes do ocorrido	-1
Ugyc_GA2l_03zAUpQJR4AaABAg.9N2kSOcTiBc9N8l2CHzv4V	luiz carlos  75 anos rj cara as barricadas estao presenteie nas comunidades do rio a decadas todo mundo sabe disso o governo do rio e assassino os policiais tb sao vitimas  o atual governador e do mesmo projeto de corrupcao do wilson witzel so pensam em roubar o povo nao tem o que se comemorar nessa operacao mataram 26 pobres coitados ze ninguem  soldados do trafico que nem tem nenhuma relevancia  ja tem mais 30 la no lugar deles	-1
UgzNDNji2vdEwGPIrDJ4AaABAg.9N0Qt4MNMf19N0iA6IR1rj	policia disgracada entrou na favela atirando p tudo quanto e lado matou 25 pessoas 15 foi morador 	-1
UgyvMIx3OTd-5wlHXOJ4AaABAg.9N0eGoFcQa69N7w-4gCj7_	gebera nawe decadas de invasao o crime continua firme e mais forte que antes e ainda acham que continuar invadindo resolve alguma coisa eu acredito que a evacuacao das favelas e a melhor forma querem tomar os morros o que nem faz sentido pq nao e um local proprio pra habitacao o certo e tirar as pessoas inocentes de la com programas de moradia	-1
Ugzion-i7AxdwjfHISd4AaABAg.9N2eCbTtAnJ9N5IKY5WkjW	imperio mods deus criou vida policia tirou vidas coisas diferentes  deus nao quer ver seu filho sofrendo deus e vida nao morte  voce esta comemorando mortes coisa mais nojenta que existe	-1
UgxPiqqUrWdImI7XfQp4AaABAg.9N1zdCn2W-o9N2Qhqyi7Fy	nathan santos assim 24 pessoas nao sao nada sinceramente seria muito mais eficiente e efetivo cortar o mau pela raiz tratar a causa ao inves da consequencia e impossivel matar todos os criminosos do pais com as forcas da policia para cada 1 bandido que morre 2 ou mais vao surgir	-1
UgxEFy2osKkvVjq0TV54AaABAg	esse pais perdeu  a nossao  da vida umas  gente que pais e este como assim atira nas pessoas  inocente indo trabalha  deus do ceu ja mais na minha vida quero conhecer  esse rio d3 janeiro  policias  covarde	-1
UgzkF3-w-Jxyp-BVVs14AaABAg.9N21a5vlDyI9NKUx7kziKU	agt resende e o que parece pelo menos voce diz que a policia em absoluto so atira em quem e incontestavelmente nocivo certo esta disposto a apostar dinheiro nessa conviccao a gente pode ate fazer essa aposta em contratos inteligentes na rede ethereum se voce quiser e garantia da certeza do pagamento a menos que voce tenha uma nocao de bandido salafrario e cidadao de bem completamente diferente da nocao normativa deve ser o caso visto que segundo sua logica espuria o musico assassinado pelo exercito seria considerado bandido o menino de 14 anos assassinado pela policia em sua propria casa bandido o pedreiro amarildo seria igualmente bandido e a menina de 9 anos que teve o quarto transformado em uma banheira de sangue uma bandidinha em potencial correto e isso sem levar em consideracao os incontaveis  abusos pequenos e grandes promovidos pelas forcas de seguranca publica em suas abordagens e operacoes nas favelas e bom especificar porque a mesma logica nao se aplica nas operacoes em condominios de luxo deixe de ser maucarater cara ser um cidadao de bem nao vai te proteger de sofrer abusos policiais principalmente se voce for negro voce nao e classe dominante isso e nitido acreditar que por ser honestinho esta isento a barbarie e um engodo cruel nao importa se voce anda ou nao com bandido se eles quiserem te matar assim sera e nada sera contestado porque nosso pais e lotado de lambebotas como voce	-1
UgwlH_0xuKzR5AJwMip4AaABAg	as leis criam o trafico poderosos lucram varejistas sao dizimados playboy que faz o trabalho e deputado militar rico parabens aos que fazem apologia ao crime falando para matar favelado voce tambem comete crime vossa pessoa deveria ser esquartejada para os bancos os necrofascistas deram 1 trilhao e um pouquinho para o povo dao municao na cara   lembrando ainda que dois anos atras teve a execucao de 13 pessoas na comunidade do fallet santa teresa rio de janeiro mesmas alegacoes do tipo de operacao do estado	-1
Ugw6Ojm6LWF5DdOBXWB4AaABAg	todo mundo sabe q a policia agiu covardemente pois os caras se renderam e esconderam as armas em caixas dagua como mostrou em um video mataram os caras porque primeiro um policia foi morto	-1
UgxgwytYY-T3zw4e9eN4AaABAg.9N0IQQYAsW09Wrk-rYuNLa	cj das quebrada e obvio assim miliciapolicia mata pobre pq os playboys aplaudem logo eles roubam a favela mesmo eles tem carta branca	-1
UgzR0ErtoZrCvnLYqG14AaABAg.9N11f8gGzs99N3IRyhHYHQ	zk   as criancas os vermes fardados matam ela os monstros q vc defende	-1
UgxCMQPR67iSxlL3ZrJ4AaABAg.9N0KhZr4AkK9N0OQMbDu7r	joanna clementino  conserteza ele nao pensa ingul um humano vou matar eles  conserteza jusus nao pensa assim	-1
UgzCm2d5KOqQxFwTrEd4AaABAg	que dor  ver meu pais que tanto amo assim nesse estado de calamidade	-1
UgzLMTgZoLLabegrM3d4AaABAg.9N8AipQUWSG9N8B_0sndgv	matar bandidos rendidos desarmado sem direito de defesa e mole covardes assassinos genocidas canalhas	-1
UgzEhtLtNKb0nNleBP94AaABAg	todo mundo ai falando  que deus conforte a familia dos policiais   mas pq niguem fala que deus conforte a familia dos traficante  indempendete se o cara e criminoso ou nao ele continua sendo humano   falta de amor no coracao  	-1
UgyHCE_PZkXuzU_CMiF4AaABAg	a policia matou ate tudo que corria para se proteger  o pais esta perdido quando nao e  o trafico matando e policia viciada em matar  e hora de responsabilizar e dar punicoes exemplares para que isto nao mais aconteca	-1
Ugwbifw_dCs4f63JYy94AaABAg	a policia brasileira e despreparada e autoritaria que treinamento recebem nas academias de policia no brasil qualquer policialzinho pode andar armado e sair atirando a esmo nos paises civilizados o policial deve passar por diversas provas e se capacitar para poder andar armado jacarezinho e o novo carandiru	-1
UgwvqPcs6O59cr9JOyt4AaABAg.9N0p64qTLBZ9N0r2xZD5jU	tem que ser eleitor do bozo pra agradecer o trabalho da policia em vagabundo de merda eu que sou da esquerda tenho vergonha de gente assim	-1
Ugz8RR08-7sKJxBx6Z54AaABAg	vergonha nacional os politicos tinha que ter vergonha desse massacre nao tao nem ai para os faveladas sem casa sem estudo sem dignidade se  esperancas	-1
UgyvMIx3OTd-5wlHXOJ4AaABAg.9N0eGoFcQa69N300uWqZxy	world                    ei jumento infelizmente morreu gente inocenteessa operacao esta sendo ridicularizadaem todos os paises	-1
UgwQ3BHzCjywpqSUWEl4AaABAg.9N0VMIx9GKq9N0j2iUVw00	joari junior se matar gente so por matarnao e ignorancia entao o dicionario esta errado entrar na favela matar 20 pessoas nao vai resolver nada absolutamente nada pode matar 200 o trafico esta muito alem disso isso e pura ilusao  mas continua apoiando isso se vc acha certo nao posso fazer nada	-1
UgzMu243AEfpyQkBPSB4AaABAg.9N0yLJMRGxR9N2oreX8GDR	maria cecilia e obvio que mataram tmb inocentes so quem defende a pm e esses bolsominions que querem os pobres morram	-1
UgwEHVRx-I8PBEyrYAB4AaABAg	coitado dos moradores que vivem nesse inferno viver entre traficantes policia corrupta e milicia e o fim	-1
Ugw5XFQfg_D052qBksh4AaABAg	e incrivel a incompetencia da policia do rio de janeiro como pode fazer uma operacao e matar 28 inocentes parem ja com esta atrocidade por que que ao inves de fazer uma operacao com armas nas maos a policia nao levou flores para eles estes policiais inuteis tem que aprender que em uma operacao policial contra uma criminalidade fortemente armada o mais eficaz seria uma serenata com flores musicas bombons da cacau show e tudo mais que o crime tem direito deixo aqui a minha revolta	-1
UgyvMIx3OTd-5wlHXOJ4AaABAg.9N0eGoFcQa69N1B2lQkhqK	morreu crianca sentada em uma cadeira morreu trabalhador dentro de casamano policia e muito despreparado namoral	-1
Ugz-1MdYL-AJCiOlkTl4AaABAg	atirar em gente desarmada mesmo que seja bandido e o maximo da covardia aposto que os cidadaos de bem estao aplaudindo esta carnificina	-1
UgypPeZfKWTjj_wJaMV4AaABAg	lamentavel a acao do estadofoi informado que a acao era pra cumprir denuncias de  menores aliciados pelo traficoe onde estao esses menores e quando os que morreram eram menores quem estava la por eles  as mesmas criancas que foram motivo da operacao continuarao sem apoio do estado e com a visao de que o mundo fora da favela e hostil e deve ser combatido desgracados caes do estadolutam uma luta sem virtude algumatropa de elite da vida real	-1
UgwUg-rSxiO4km1RQWp4AaABAg	falem o que quiserprejuizo para policia prejuizo para o cidadao no fogo cruzado a enxugacao de gelo vale a morte de um policial vivemos no pais do matar e morrer  planejamento  e igual ao tropa de elite   e saco na cara e o cidadao que morrae ruim ein	-1
Ugww-Uyi0n78DDHyzLR4AaABAg	nas comunidades tem morador de bem nao  e so traficante bando de covarde ja chegaram atirando que se foda o policial que foi pro inferno ninguem ta pensando nos familiares mortos sera que todos eram traficantes mesmo a core so entra nas comunidades pra matar assassinos a cinco anos atras mataram meu irmao sem ele ter oferecido resistencia nenhuma pro inferno esse policial que morreu 	-1
UgwriDQec9pCP64gHIx4AaABAg	eu nao acho legal a morte de ninguem infelizmente os bandidos procuraram isso porem houve excessos sim da policia devemos saber equilibrar tudo ate os bandidos possuem mae pai filhos e etc assim como o policial que foi morto em seu trabalhoanalisar tamanho ato nao e simples e complexo existem coisas muito alem disso nao sejamos julgadores nao somos melhores do que ninguem so deus pode fazer isso e ate mesmo deus perdoa	-1
UgyGZqZKxpqzclSAC4t4AaABAg	os vermes invadem casa de moradores agridem ameacam matam e ainda tem gente que diz que a sociedade ganha com tantas mortes pq o pior bandido que tem e o que usa a farda e o nome do estado pra extorquir traficar vive com o rabo cheio de cocaina assassinos e ainda querem pousar de heroi uns lixos desses	-1
UgxKsmLNAs7Ch1CoTEl4AaABAg.9N1Ez416RPj9N1ilr2PqlT	felipe rosa meu mano  foram que mataram uns 8 moradores inocentes  se tivesse morrido maluco da boca suave  mas eles fizeram maior covardia po  mas os cara nao recuaram nao  acho que a bala vai come hj denovo   ai os moradores nao podem ir trabalhar  estado fdp exterminio dos pobres	-1
UgzfnFGVrktzDhcax7V4AaABAg.9N0Zcc0DEIn9N0lFNvlblE	policia disgracada entrou na favela atirando p tudo quanto e lado matou 25 pessoas 15 foi morador 	-1
UgwBkqbgVU1FcDBYvl94AaABAg	sera q um dia veremos a policia entrar em um bairro nobre e matar 25 pessoas	-1
UgykzqBGZQDuv6rVIbl4AaABAg	q  policia matando inocente  sim isso e rio de janeiro brasil	-1
UgwsP19UXMCDvmO-8g14AaABAg	so nas favelas que ninguem respeita so chega oprimino e matano as pessoa	-1
Ugw8eWsm1mAduelVeNx4AaABAg	pura barbaria  drogas armas e politicos andam de maos dadas matar bandido favelado e facil  quero ver matar no senado	-1
UgziuGBDHgqIfE78_q14AaABAg	vi uns videos aqui que os vermes da operacao filmou         matando na covardia         pessoa no chao rendido covardes	-1
UgxIg-Y8xUyxHrIj-xh4AaABAg	guerra as drogas e a maior piada de mau gosto da historia batem palma pra policia fazendo esse tipo de chacina onde policiais tambem morrem e muito e segue o baile porra nenhuma muda so os numeros de mortos ate quando a gente vai entender que nao e com fuzil que acaba o problema das drogas	-1
UgxIH_ujoxukNdT5hVV4AaABAg	nao existe um video que o fuzil de algum policial nao falhe com tantos fuzis que apreendem nas favelas porque nao fazem uma lei para regularizar essas armas e dar elas para a policia  seria uma economia gigante quanto a armamento e seguranca dos policias	-1
UgzoGsbAFvLd2TAbsl14AaABAg	politicos e ricos eles nao trata assim policia do brasil e uma bosta uma merda tenho respeito nem um mais da nojo	-1
UgzvO5Ky8NEd5UfhNxF4AaABAg	essa operacao e uma vergonha	-1
UgzxUXGQTP7Zl1Q4wBx4AaABAg	nojo desse pais os bandidos que estao em brasilia ninguem fala ninguem prende roubam muito dinheiro nosso e a lei passa a mao ai atacam esses funkeiros que ja vem de uma base fudida e estao na luta para o seu sonho pais vergonhoso pais fdp de merda palhacada sempre	-1
UgxyJPc6NIAfc9zrOdN4AaABAg	e a investigacao com os policias corruptos n tem mcs n tem oq fazer bom espera oq do nossa pais	-1
UgwK_Pp0Z37XuAg-GIh4AaABAg.9L9l5WfxUdR9LEIThM6RfG	cruzader obrigado pela sua atencao em me tratar como deve de ser  muito lisonjeado audacia sim e afirmo com todas as letras numa investigacao perfeita ate o exercito brasileiro carioca vai em cana  provado e comprovado que nos ultimos tempos tambem os militares do exercito  nao resistiram a tentacao do dinheiro facil e tambem se deixaram corromper  por isso afirmo  policia militar  policia federal a operacional pc e por o ultimo o exercito brasileiro carioca nao serve de exemplo para ninguem em territorio nacional sao as vergonhas de todas as instituicoes militares dentro do brasil nao tem um dia que nao tem uma cachorrada envolvendo as corporacoes cariocas e a corrupcao que merda 	-1
Ugxm1FZyx6zu2gxz_e14AaABAg	brasil aonde a policia e pior que os proprios bandidos	-1
UgyFWAC7gNzwFaIHYHl4AaABAg	policia assassina presidente assassino cade os defensores do armamento vao dizer que se o rapaz tivesse armado poderia se defender	-1
Ugz7UO6KXY63ILeuYCd4AaABAg	arma na  maos de idiota policia mal  preparada essas policia a maioria vive com o rabo cheio de droga	-1
UgyVUKFtCGKnzep8GoV4AaABAg.9JcdRk7b0Oq9JhgcWxIah3	o que acontece e que a pm quer implantar a milicia la de qualquer jeito	-1
UgysNBXTTkL2SYIqg5B4AaABAg.9KQg1ALrvbt9_5Xwg0X1Ao	admilson_ 33 sim muito justo o pm atira no ladrao depois que ja estiver morto com uma bala no peito perfeito tipo de coisa que so vimos no brasil mesmo	-1
Ugz3WUGfvQpiVCxhaiN4AaABAg	isso mostra o despreparo da maioria dos policiais brasileiro	-1
UgznJrX5h4O0O2sO4q14AaABAg	 cuidado que deve ter guerrilheiros comunistas ou traficantes dentro destas policias principalmente da bahia foi assim que comecou na venezuela 1 na policia e depois na justica e exercito coptado 	-1
Ugx9PoudK82-QiDabq94AaABAg	os policiais omitiram o socorro como sempre e impediram o garupa de prestar os socorros esses pm sim merecem morrer	-1
Ugw8EUD91xxnTvqfYih4AaABAg	qual a necessidade de chegar chutando policia de sp e a pior que existe	-1
Ugz-YlOg9kYf-sKtPVd4AaABAg	isso so acontece no brasil  vai uma peste como esse partir pra cima da policia dos estados unidos pra ve  aqi no brasil a legislacao permite q o policial seja morto primeiro q o marginal  e uma vergonha  mas se fosse eucentava no aco nelejustica brasileira q se foda  o importante e minha vida	-1
UgzOW-gaYG8_JMzeQGV4AaABAg	brasil policiais despreparado nos eua esse doido tava levando tiro antes de mata a policia brasil sendo brasil	-1
Ugxj-nfk-Xh5xFKtrKt4AaABAg.9KGyiWKsbWq9KaXwfEPxQ4	bruno concordo  tenho familiares policiais ele viram esse video e falou que os pm podia ter atirado na perna ou em outra parte do corpo por defesa  esses policiais estava tudo despreparado  o cara derruba um e ainda tem tempo para bater com o ferro na cabeca dele ainda umas duas ou tres vezes  esses policiais nao serve nem para protecao deles imagina da sociedade  muito ruim e infelizmente deu nisso	-1
Ugw39L4T759rqRvqybp4AaABAg	dez homens no local e ainda deixaram isso acontecer o problema de tudo isso e a opressao encima dos nossos policiais colocam medo nos homens se atirar vai preso se nao atirar morre tem que morrer um pra dar o direito de matar um agressor	-1
UgysNBXTTkL2SYIqg5B4AaABAg.9KQg1ALrvbt9KRMltnhG-f	meu amigo aqui em sp os policiais atirariam como sempre fazem se nao consigo entender como uma policia especializada faz um erro grosseiro deste	-1
Ugy4dF5gOoojG9Jya3d4AaABAg	cara vem pra agredir com uma barra de ferro e os policia atirando com bala de borracha  aff burrice	-1
UgyRp4S4DNGMrjr9rFN4AaABAg	os policiais violentos	-1
Ugxb8AuOL_N4YY7kgDl4AaABAg	despreparo total so sabe usar arma e com a mao a pessoa se defenderia disso nao lembrou dos treinamentos	-1
Ugwb55qBnVhukyG_int4AaABAg	bizarro  so penso em despreparo triste	-1
UgzleQ2sN_lcG0OF_Ex4AaABAg.9KGyqW6Z3q79KK6b3ofrJ3	mais os policias falharao sim tanto e q perdeu a vida  acao mal feita	-1
Ugw4lBL2knnHQSxKL4x4AaABAg	e uma vergonha os ppliciais armados deixam o cara matar o colega com barra de ferro	-1
Ugx5UGHCnDJB9Ixzlz54AaABAg	arma ruim da policia  da um fuzil pros policiais  vergonha esse governo ridiculo  policiais desarmado	-1
UgzapsNs70wXts-WiU54AaABAg	bem feito policia militar nao e coisa pra mulher isso e trabalho so pra homem	-1
UgzmyPliATesPdiCF3d4AaABAg	agora basta vestir roupa camuflada pra virar traficante e so nesse pais q a policia virou essa mer espero q sim nacao nenhuma merece financiar esse tipo de sistema	-1
Ugy68Hco24zTwtYGIgF4AaABAg	nao conseguem resolver nada ai comecaram a deixar pilhas de corpos pra dizer que algo foi feito ai e que ta as criancas dessas comunidades ja crescem com odio dos uniformizados	-1
UgxQruxmx4xVw5wEbqx4AaABAg.9V3hY7KUJZt9V4mCUBsKOC	koreano enquanto policial mata pessoas inocentes vc fica ai defendendo eles se eles matarem alguem de sua filha vai ser eu que vou acha otimo	-1
UgzMqfrUbEbnA9jMzb54AaABAg	sistema genocida	-1
Ugzkme1EYd4rpHxOTqV4AaABAg.9UD_MZfVxOr9UEereCucED	voce acha que deus deve abencoar os policiais de uma matanca dessa so um sem nocao pensa assim	-1
Ugx6iYt4c5kGLO8fwJF4AaABAg	massacre slc	-1
UgxYNtmxyMrMS5z3u2p4AaABAg	queima de arquivo fita dada mataram todos pra nao colocarem policiaspoliticos envolvidos no ataque sosinho eles nao iria levar todo esse aparato pra la	-1
UgzQJlWeK448lqKwvC14AaABAg.9UC_wcsj7A99UGXzd9bbHU	roris amaral camara matar suspeitos em vez de prender e regionalismo pensei que fosse falta de treinamento adequado a funcao da policia nao e matar e prevenir crimes investigar e prender matar e o ultimo recurso nesse episodio mataram todos sem deixar um sequer vivo e agora nem conseguem investigar o que aconteceu pois nao sobrou nenhum para contar a historia literalmente falando qualquer pessoa racional pode ver que esse nao pode ser o jeito certo de agir	-1
